order,url,name_cn,date,score,total_votes,cover_large,tags,characters
670,https://bgm.tv/subject/101820,七大罪,2014-10-05,7.1,5464,https://lain.bgm.tv/pic/cover/l/48/8d/101820_V11cJ.jpg,漫画改;2014年10月;A-1Pictures;热血;泽野弘之;七大罪;TV;奇幻;战斗;2014;漫改;梶裕貴;宮野真守;福山潤;冈村天斋;日本;鈴木達央;冒险;雨宫天;2014年;搞笑;岡村天斎;燃;A-1_Pictures;菅正太郎;福山润;澤野弘之;梶裕贵;悠木碧;日本动画,梅利奥达斯;伊丽莎白·里昂尼丝;金;班;黛安;高瑟;玛琳;霍克;吉尔桑达;基娜;杰莉卡;伊莱恩
671,https://bgm.tv/subject/513089,为美好的世界献上祝福！第三季 ーBONUS STAGEー,2025-04-25,7.5,4141,https://lain.bgm.tv/pic/cover/l/17/96/513089_EUq63.jpg,OVA;搞笑;异世界;2025;轻小说改;為美好的世界獻上祝福！;2025年4月;小说改;奇幻;drive;日本;轻改;TV;后宫;安部祐二郎;战斗;为美好的世界献上祝福;日常;穿越;金崎贵臣;素晴;冒险;续作;为美好的世界献上祝福！;2025年;番外;ドライブ;喜剧;金﨑貴臣;OAD,佐藤和真;阿克娅;惠惠;达克妮斯;维斯;芸芸;露娜;欧兹玛;拉库蕾丝;惠;阿Q娅;大精灵
672,https://bgm.tv/subject/484623,彻夜之歌 第二季,2025-07-04,7.7,5600,https://lain.bgm.tv/pic/cover/l/15/5f/484623_6EWej.jpg,恋爱;奇幻;2025年7月;漫画改;TV;LIDENFILMS;2025;吸血鬼;漫改;日本;彻夜之歌;板村智幸;续作;日常;少年向;搞笑;横手美智子;青春;战斗;2025年;百合;纯爱;电波;都市;雨宫天;7月;琴山;ライデンフィルム;治愈;季番,夜守光;七草荠;莺馅子;本田芜;小繁缕绿;平田妮可;桔梗芹;萝卜薄荷;朝井明;夕真昼;LG;秋山昭人
673,https://bgm.tv/subject/334,全金属狂潮,2002-01-15,7.6,5828,https://lain.bgm.tv/pic/cover/l/2f/2b/334_MWQMC.jpg,全金属狂潮;GONZO;TV;贺东招二;2002;科幻;萝卜;轻小说改;军事狂，无常识;机战;雪野五月;2002年1月;关智一;小说改;纸扇;轻改;千明孝一;全金属狂潮1;校园;日本;搞笑;SF;战斗;角川书店;恋爱;京阿尼;2002年;全金;机器人;半年番,相良宗介;千鸟要;泰蕾莎·泰斯塔罗莎;梅利莎·毛;克鲁兹·威巴;理查德·马度卡斯;安德鲁·赛格维奇·加里宁;九龙;风间信二;常盘恭子;神乐坂惠里;稻叶瑞树
674,https://bgm.tv/subject/37395,乐园追放 -Expelled From Paradise-,2014-11-15,7.5,5981,https://lain.bgm.tv/pic/cover/l/7b/92/37395_lY65E.jpg,剧场版;虚淵玄;科幻;原创;2014;水島精二;钉宫理惠;虚渊玄;乐园追放;Nitro+;东映;水岛精二;東映;Graphinica;东映animation;萝卜;机战;3D;战斗;反乌托邦;神谷浩史;动画电影;東映アニメーション;2014年;日本;グラフィニカ;2014年11月;三木真一郎;电影;东映动画,安吉拉·巴尔扎克;扎里克·卡吉瓦拉;弗隆提亚·赛格;克里斯汀·吉勒姆;维罗妮卡·库利科娃;希尔德·索瓦尔德;阿隆佐·珀西;Arhan;ニューアーハン;广播
675,https://bgm.tv/subject/297954,致不灭的你,2021-04-12,6.6,5580,https://lain.bgm.tv/pic/cover/l/5c/9c/297954_NyA7J.jpg,奇幻;2021年4月;催泪;BrainsBase;TV;漫改;漫画改;冒险;2021;成长;大今良时;治愈;むらた雅彦;津田健次郎;日本;战斗;2020年10月;日本动画;致不灭的你;公路片;2021年;村田雅彦;异世界;NHK;致郁;2020;藤田伸三;剧情;公路;藪野浩二,不死;少年;玛琪;帕洛娜;皮欧兰;哈亚瑟;咕咕;辛;铃;酒爷;托娜莉;桑戴尔
676,https://bgm.tv/subject/18797,这个是僵尸吗？OF THE DEAD,2012-04-04,6.9,4900,https://lain.bgm.tv/pic/cover/l/7f/2e/18797_XZ7R7.jpg,后宫;搞笑;魔装少男;2012年4月;轻小说改;TV;僵尸;这就是僵尸吗2-地狱变;卖萌;2012;変態;studiodeen;小说改;轻改;轻小说;肉;战斗;奇幻;校园;日本;これはゾンビですか？オブ・;这就是僵尸吗;日常;续作;金崎贵臣;卖肉;伪娘;2012年;萌;金﨑貴臣,相川步;春奈;瑟拉芬;优克莉伍德·海尔赛兹;吉田友纪;织户;平松妙子;下村;三原加奈美;萨拉斯巴迪;克丽丝;艾丽艾尔
677,https://bgm.tv/subject/234778,狂赌之渊××,2019-01-08,6.9,4979,https://lain.bgm.tv/pic/cover/l/cd/ca/234778_BWQfd.jpg,MAPPA;颜艺;赌博;2019年1月;TV;校园;漫画改;漫改;狂赌之渊;2019;智斗;百合;早见沙织;泽城美雪;林祐一郎;日本;松田清;续作;小林靖子;热血;2019年;日本动画;猎奇;悬疑;早見沙織;竞技;剧情;季番;田中美海;推理,蛇喰梦子;铃井凉太;早乙女芽亚里;西洞院百合子;皇伊月;桃喰绮罗莉;生志摩妄;黄泉月露娜;五十岚清华;梦见弖梦见;豆生田枫;桃喰莉莉香
678,https://bgm.tv/subject/426239,青春猪头少年不会梦到红书包女孩,2023-12-01,6.9,4558,https://lain.bgm.tv/pic/cover/l/37/af/426239_1D3s9.jpg,剧场版;恋爱;CloverWorks;校园;青春猪头少年系列;2023;轻小说改;奇幻;青春;轻改;小说改;2023年12月;治愈;日本;2023年;増井壮一;续作;TV;亲情;鴨志田一;增井壮一;2023年10月;鸭志田一;横谷昌宏;青春猪头少年;日常;家庭;纯爱;萝莉;日漫,樱岛麻衣;梓川咲太;梓川花枫;梓川母;梓川父;双叶理央;古贺朋绘;国见佑真;牧之原翔子;丰滨和花;赤城郁实;桜島麻衣の母親
679,https://bgm.tv/subject/257369,我们真的学不来,2019-04-06,6.3,4971,https://lain.bgm.tv/pic/cover/l/21/a6/257369_32HM0.jpg,后宫;恋爱;校园;2019年4月;漫改;漫画改;TV;搞笑;日常;st.SILVER;2019;党争;我们真的学不来！;ARVO_ANIMATION;日本;岩崎良明;ARVOANIMATION;2019年;st.シルバー;アルボアニメーション;我们真的学不来;学习;炒股;动画;逢坂良太;富田美憂;TVA;2019春;雑破業;JUMP,唯我成幸;绪方理珠;古桥文乃;武元润香;小美浪爱澄;桐须真冬;唯我叶月;唯我和树;唯我水希;唯我花枝;大森奏;关城纱和子
680,https://bgm.tv/subject/294836,NOMAD MEGALO BOX 2,2021-04-04,8,5425,https://lain.bgm.tv/pic/cover/l/28/0b/294836_U1HD5.jpg,原创;拳击;2021年4月;热血;TV;运动;2021;Megalo_Box;TMS;森山洋;TMSEntertainment;续篇;续作;战斗;細谷佳正;日本;日本动画;竞技;科幻;TMS_Entertainment;剧情;神作;治愈;格斗;2021年;燃;人生;megalobox;神配乐;季番,JNK DOG;南部赝作;幸夫;勇利;马克;佐久间;白都有希子;白都树生;荒垣;彭吉利;桑塔;奥乔
681,https://bgm.tv/subject/146994,粗点心战争,2016-01-07,6.6,5336,https://lain.bgm.tv/pic/cover/l/a9/23/146994_7SYIy.jpg,搞笑;2016年1月;漫画改;日常;Feel.;TV;美食;粗点心战争;2016;漫改;竹达彩奈;阿部敦;高柳滋仁;日本;横手美智子;卖肉;恋爱;2016年一月番;2016年;后宫;科普;污;零食;粗点心;治愈;日本动画;加茂靖子;竹達彩奈;琴山;コトヤマ,鹿田九;枝垂萤;远藤沙耶;鹿田洋;远藤豆;路人;少女;培里
682,https://bgm.tv/subject/1704,猎人,1999-10-16,8.4,5705,https://lain.bgm.tv/pic/cover/l/a5/88/1704_kwXKE.jpg,富坚义博;HUNTER×HUNTER;热血;万年坑;TV;1999;全职猎人;漫画改;坑;集英社;富奸;神作;战斗;富坚去死;猎人;巨坑;冒险;漫改;奇幻;JUMP;日本アニメーション;日本;正太们的奸情;古桥一浩;1999年10月;富奸爬山;古橋一浩;经典;童年;日本动画公司,杰·富力士;奇犽·揍敌客;酷拉皮卡;雷欧力·帕拉丁奈特;库洛洛·鲁西鲁;西索·莫罗;东巴;凯特;米特;金·富力士;快问快答婆婆;凶狸狐（女儿）
683,https://bgm.tv/subject/26804,魔法禁书目录 恩底弥翁的奇迹,2013-02-23,6.4,4651,https://lain.bgm.tv/pic/cover/l/22/f2/26804_yV6qZ.jpg,剧场版;J.C.STAFF;とある魔術の禁書目録;魔法禁书目录;轻小说改;2013;科幻;2013年2月;战斗;魔禁;魔法;炮姐;劇場版;轻改;小说改;奇幻;后宫;超电磁炮;超能力;日本;锦织博;錦織博;2013年;校园;吉野弘幸;原创;镰池和马;映画;热血;鎌池和馬,上条当麻;茵蒂克斯;鸣护艾丽莎;莎特奥拉·塞昆齐亚;佐天泪子;御坂美琴;白井黑子;初春饰利;神裂火织;史提尔·马格努斯;土御门元春;雷蒂丽·坦格洛德
684,https://bgm.tv/subject/5118,阿基拉,1988-07-16,7.8,5838,https://lain.bgm.tv/pic/cover/l/4f/fb/5118_bhfEM.jpg,大友克洋;剧场版;科幻;1988;漫画改;末日;科学与毁灭;akira;阿基拉;硬科幻;TMS;超能力;漫改;神作;SF;日本;动画电影;赛博朋克;TMSEntertainment;映画;经典;80年代;电影;原创;战斗;1980s;トムス・エンタテインメント;作画;TMS_Entertainment;1988年,金田正太郎;岛铁雄;惠;甲斐;敷島上校;高志;清子;阿勝
685,https://bgm.tv/subject/363957,夏日口袋,2025-04-07,7.2,7778,https://lain.bgm.tv/pic/cover/l/23/ce/363957_pgptl.jpg,GAL改;key;恋爱;2025年4月;游戏改;TV;Feel.;麻枝准;治愈;日本;2025;奇幻;催泪;小林智树;TV动画;日常;天冲你不要过来啊;未定档;魔法少女;新岛夕;小林智樹;青春;2025年;galgame;无法预测的命运之舞台;后宫;夏日口袋;2025年7月;轮回;小原好美,鹰原羽依里;鸣濑白羽;加藤羽未;空门苍;久岛鸥;䌷文德斯;野村美希;水织静久;三谷良一;加纳天善;岬镜子;七海
686,https://bgm.tv/subject/1326,寒蝉鸣泣之时 礼,2009-02-25,7.2,4803,https://lain.bgm.tv/pic/cover/l/c7/0d/1326_DQ576.jpg,OVA;龙骑士07;悬疑;寒蝉;寒蝉鸣泣之时;2009;游戏改;studiodeen;ひぐらしのなく頃に礼;惊悚;古手梨花;柴刀;萌王;GAL改;搞笑;日本;寒蝉礼;治愈;2009年2月;2009年;保志总一朗;川濑敏文;川瀬敏文;猎奇;STUDIO_DEEN;中原麻衣;TV;轮回;恐怖;田村ゆかり,古手梨花;羽入;前原圭一;龙宫礼奈;园崎魅音;北条沙都子;园崎诗音;大石藏人;富竹次郎;鹰野三四;入江京介;赤坂卫
687,https://bgm.tv/subject/12496,笨蛋，测验，召唤兽 ～祭～,2011-02-23,7.3,4489,https://lain.bgm.tv/pic/cover/l/63/1c/12496_fGf5Z.jpg,OVA;搞笑;笨蛋测试召唤兽;秀吉;2011;大沼心;校园;SILVERLINK.;2011年2月;轻小说改;伪娘;笨蛋;小说改;明⑨;バカとテストと召喚獣;轻改;明久女装受！;恋爱;日常;基友;后宫;喜剧;2011年;笨蛋测验召唤兽;TV;日本;奇幻;萌;下野紘;SILVER_LINK.,吉井明久;姬路瑞希;岛田美波;木下秀吉;坂本雄二;土屋康太;雾岛翔子;小山友香;西村宗一;久保利光;木下优子;岛田叶月
688,https://bgm.tv/subject/325808,地狱乐,2023-04-01,6.3,5816,https://lain.bgm.tv/pic/cover/l/e6/b1/325808_4OXIC.jpg,MAPPA;战斗;2023年4月;奇幻;漫改;TV;漫画改;2023;冒险;和风;JUMP;地狱乐;猎奇;牧田佳織;日本;牧田佳织;热血;日本动画;2023年;血腥;金田一明;2020s;群像;季番;TVA;花守由美里;2022;忍者;宗教;小林千晃,画眉丸;山田浅卫门佐切;亚左吊兵卫;山田浅卫门桐马;杠;民谷岩铁斋;山田浅卫门付知;山田浅卫门士远;濡亥;山田浅卫门十禾;山田浅卫门殊现;山田浅卫门典坐
689,https://bgm.tv/subject/93044,冰雪奇缘,2013-11-27,7.3,4842,https://lain.bgm.tv/pic/cover/l/4d/92/93044_VoZ3Z.jpg,迪士尼;剧场版;欧美;2013;Disney;奇幻;冰雪奇緣;百合;动画电影;公主系列;3D;原创;美国;电影;2013年;2013年11月;音乐;童年;映画;亲情;治愈;FROZEN;恋爱;JenniferLee;冒险;2010s;美国动画;魔法;ChrisBuck;公主,艾莎;安娜;雪宝;克里斯托夫;汉斯·韦斯特加德;Duke of Weselton;乐佩;尤金·费兹柏特;路人
690,https://bgm.tv/subject/241158,邻家的吸血鬼小妹,2018-10-05,7,5033,https://lain.bgm.tv/pic/cover/l/b7/12/241158_H3b25.jpg,百合;日常;2018年10月;漫画改;Studio五组;轻百合;TV;萌;2018;漫改;萌豚;AXsiZ;治愈;秋田谷典昭;Studio五組;日本;搞笑;吸血鬼;富田美忧;萝莉;奇幻;萌系;轻百;2018年;芳文社;邻家索菲;髙橋龍也;废萌;富田美憂;甘党,索菲·特瓦伊莱特;天野灯;夏木日向;艾莉;仓井朔夜;青木夕
691,https://bgm.tv/subject/196773,Fate/Grand Order -First Order-,2016-12-31,5.9,4529,https://lain.bgm.tv/pic/cover/l/dd/fa/196773_Y19Yd.jpg,Type-Moon;游戏改;Fate;OVA;2016;2016年12月;奇幻;Lay-duce;战斗;TV;高桥李依;玛修;短篇;TVSP;难波日登志;日本;剧场版;FGO;OAD;2016年;難波日登志;型月;レイ・デュース;手游改;2017年1月;SP;日本动画;関根アユミ;动画;岛崎信长,玛修·基列莱特;藤丸立香;卫宫;库·丘林;美杜莎;芙芙;奥尔加玛丽·阿尼姆斯菲亚;罗玛尼·阿其曼;列夫·莱诺尔·佛劳洛斯;阿尔托莉雅・潘德拉贡〔Alter〕;间桐慎二;武藏坊弁庆
692,https://bgm.tv/subject/309670,关于前辈很烦人的事,2021-10-09,6.8,4963,https://lain.bgm.tv/pic/cover/l/68/a5/309670_SCMw3.jpg,恋爱;动画工房;职场;2021年10月;漫画改;搞笑;日常;TV;狗粮;2021;漫改;動画工房;伊藤良太;楠木灯;日本;异世界;纯爱;日漫;成田良美;2021年;2021秋;关于前辈很烦人的事;治愈;萌;动画;日本动画;恋爱喜剧;喜剧;萝莉;早見沙織,五十岚双叶;武田晴海;樱井桃子;风间苍太;黑部夏美;桜井优人;月城桃奈;爷爷;部长;大石;土方
693,https://bgm.tv/subject/362575,通往夏天的隧道，再见的出口,2022-09-09,6.1,5383,https://lain.bgm.tv/pic/cover/l/80/d9/362575_v9kT3.jpg,剧场版;恋爱;轻小说改;奇幻;2022;CLAP;治愈;八目迷;轻改;田口智久;小说改;电影;动画电影;青春;日本;2022年;劇場版アニメ;校园;纯爱;2022年9月;穿越;2022年10月;日本动画;日常;爱情;2024;科幻;通往夏天的隧道，再见的出口;映画;5分,塔野薰;花城杏子;加贺翔平;川崎小春;滨本老师;阿薰父亲;塔野华怜
694,https://bgm.tv/subject/100205,新妹魔王的契约者,2015-01-07,5.8,4593,https://lain.bgm.tv/pic/cover/l/84/98/100205_vVRzI.jpg,后宫;轻小说改;2015年1月;卖肉;肉;TV;兄妹;肉番;新妹魔王的契约者;战斗;2015;Production.IMS;轻改;小说改;ProductionIMS;日本;奇幻;恋爱;2015年;中村悠一;斋藤久;校园;四大名著;里番;IMS;热血;露点;プロダクションアイムズ;斎藤久;搞笑,东城刃更;成濑澪;成濑万理亚;野中柚希;长谷川千里;野中胡桃;洁丝特;东城迅;泷川八寻;早濑高志;斯波恭一;相川志保
695,https://bgm.tv/subject/808,旋风管家,2007-04-01,7.4,5524,https://lain.bgm.tv/pic/cover/l/a8/ec/808_wmqKJ.jpg,钉宫理惠;旋风管家;搞笑;傲娇;2007年4月;TV;大小姐;漫画改;2007;喜剧;neta;欠债管家;恶搞;后宫;钉宫病;伪娘;SynergySP;ハヤテのごとく！;漫改;钉宫;日本;恋爱;日常;川口敬一郎;校园;最萌;吐槽;J.C.STAFF;伊藤静;动画,三千院凪;玛丽亚;桂雏菊;绫崎飒;鹭之宮伊澄;爱泽咲夜;貴嶋サキ;橘ワタル;桂雪路;西泽步;濑川泉;花菱美希
696,https://bgm.tv/subject/130234,灰色的乐园,2015-04-19,7.3,4795,https://lain.bgm.tv/pic/cover/l/59/29/130234_11gjt.jpg,GAL改;后宫;2015年4月;TV;灰色的乐园;游戏改;灰色系列;恋爱;8-Bit;2015;灰色的果实;8bit;校园;战斗;灰色的迷宫;渡边明夫;日本;天冲;天衝;樱井孝宏;续作;卖肉;2015年;渡辺明夫;仓田英之;倉田英之;2015春;肉;灰色三部曲;エイトビット,风见雄二;榊由美子;周防天音;松岛满;入巢莳菜;小岭幸;风见一姬;日下部麻子;春寺由梨亚;橘千鹤;琪娅拉·法瑞尔;越智义彦
697,https://bgm.tv/subject/20582,妖狐×仆SS,2012-01-12,6.7,5358,https://lain.bgm.tv/pic/cover/l/d9/7d/20582_6vGg9.jpg,2012年1月;漫画改;恋爱;中村悠一;妖狐×我SS;TV;妖怪;花泽香菜;2012;杉田智和;davidproduction;宫野真守;奇幻;狐;福山润;漫改;双炽;CLAMP;乙女向;肉村;搞笑;日常;日本;少女;津田尚克;新番;妖狐×仆SS;日高里菜;2012年;少女向,白鬼院凛凛蝶;御狐神双炽;反之冢连胜;雪小路野蔷薇;渡狸卍里;夏目残夏;青鬼院蜻蛉;髅髅宫歌留多;河住丈太郎;河住小太郎;小人村千野;幸蛇优二朗
698,https://bgm.tv/subject/425591,不死少女 杀人笑剧,2023-07-05,7.2,6012,https://lain.bgm.tv/pic/cover/l/6b/c0/425591_Llbje.jpg,推理;悬疑;2023年7月;TV;奇幻;LapinTrack;小说改;轻小说改;2023;畠山守;轻改;黒沢ともよ;战斗;青崎有吾;小俣真一;日本;高木登;黑泽朋世;怪异;2023年;小中千昭;ラパントラック;剧情;动画;不死少女;季番;TVA;百合;2023夏;日漫,轮堂鸦夜;真打津轻;驰井静句;安妮·凯尔贝尔;夏洛克·福尔摩斯;约翰·H·华生;亚森·罗宾;魅影;詹姆斯·莫里亚蒂;亚雷斯塔·克劳利;卡米拉;维克多
699,https://bgm.tv/subject/12,人形电脑天使心,2002-04-02,7.5,5382,https://lain.bgm.tv/pic/cover/l/c2/0a/12_q23bZ.jpg,CLAMP;人形电脑天使心;MADHouse;TV;2002;叽;治愈;chobits;漫画改;恋爱;田中理惠;小叽;科幻;Chobits~初次感动~;启动键;萝莉;日常;漫改;日本;浅香守生;2002年4月;ちぃ;杉田智和;2002年;搞笑;童年;S田;半年番;萌;clamp抢钱,小叽;本须和秀树;丝茉茉;新保弘;柚姬;国分寺稔;日比谷千岁;大村裕美;清水多香子;植田弘康;芙蕾亚;小岛良由起
700,https://bgm.tv/subject/805,濑户的花嫁,2007-04-01,7.4,5281,https://lain.bgm.tv/pic/cover/l/84/6c/805_p6Jf6.jpg,搞笑;瀬戸の花嫁;人鱼;GONZO;TV;2007年4月;恶搞;仁侠;岸诚二;漫画改;恋爱;黑道;2007;AIC;漫改;后宫;瀬戸嫁;校园;kuso;日本;日常;最萌;奇幻;2007年;岸誠二;最萌2007推荐;终结者;颜艺;爆笑;半年番,满潮永澄;濑户灿;江户前留奈;满潮的父亲;满潮的祖母;濑户豪三郎;鲨鱼藤代;江户前;班长;三河海;满潮的母亲;濑户莲
701,https://bgm.tv/subject/475354,物语系列 外传季&怪物季,2024-07-06,8.2,5962,https://lain.bgm.tv/pic/cover/l/85/c1/475354_QyO6r.jpg,物语系列;SHAFT;新房昭之;2024年7月;西尾維新;轻小说改;奇幻;TV;2024;小说改;轻改;吉澤翠;WEB;吉泽翠;日本;Aniplex;西尾维新;后宫;续作;恋爱;物语;青春;校园;2024年;神作;电波;战斗;搞笑;悬疑;花泽香菜,阿良良木历;阿良良木月火;斧乃木余接;千石抚子;忍野忍;战场原黑仪;八九寺真宵;神原骏河;阿良良木火怜;影縫余弦;卧烟伊豆湖;忍野扇
702,https://bgm.tv/subject/243429,机动战士高达 闪光的哈萨维,2021-06-11,7.9,5599,https://lain.bgm.tv/pic/cover/l/c5/46/243429_l49P7.jpg,剧场版;高达;SUNRISE;2021;富野由悠季;小说改;闪光的哈萨维;科幻;萝卜;机战;UC;村濑修功;GUNDAM;村瀬修功;日本;恩田尚之;战斗;2020;轻小说改;泽野弘之;2021年6月;战争;2021年;电影;轻改;2020s;渡辺信一郎;动画电影;澤野弘之;むとうやすゆき,哈萨维·诺亚;琪琪·安达露西亚;凯奈斯·斯雷格;Ξ高达;雷恩·艾姆;加乌曼·诺毕尔;艾美拉尔达·祖宾;レイモンド・ケイン;イラム・マサム;ケリア・デース;ミヘッシャ・ヘンス;ミツダ・ケンジ
703,https://bgm.tv/subject/246001,我的三体 章北海传,2020-01-21,8.3,5576,https://lain.bgm.tv/pic/cover/l/ae/c8/246001_RmCfM.jpg,国产;三体;科幻;小说改;神游八方;刘慈欣;MineCraft;2020年1月;2020;WEB;国创;3D;中国;TV;动画;神作;同人;同人动画;国漫;2020年;续作;轻小说改;我的三体;2020s;战斗;热血;mc;国产动画;2022;我的世界,章北海;丁仪;东方延绪;终极规律号;蓝色空间号;自然选择号
704,https://bgm.tv/subject/226750,刀剑神域外传 Gun Gale Online,2018-04-07,6.5,4986,https://lain.bgm.tv/pic/cover/l/29/40/226750_3fW9q.jpg,轻小说改;刀剑神域;2018年4月;TV;外传;战斗;Studio3Hz;GGO;2018;轻改;百合;黑星紅白;科幻;Studio_3Hz;小说改;黑田洋介;迫井政行;日本;网游;枪战;游戏;萝莉;奇幻;热血;SAO;异世界;萌;黒田洋介;时雨泽惠一;時雨沢恵一,莲／小比类卷香莲;Pitohui / 神崎艾莎;M／阿僧祇豪志;不可次郎／筱原美优;小说家;冬马／米兰·斯德诺娃;伊娃／新渡户咲;安娜／安中萌;苏菲／藤泽加奈;罗莎／野口诗织;塔妮亚／楠莉莎;夏莉／雾岛舞
705,https://bgm.tv/subject/54675,小魔女学园,2013-03-02,7.6,5062,https://lain.bgm.tv/pic/cover/l/4c/ba/54675_df9sF.jpg,TRIGGER;OVA;吉成曜;原创;2013;魔法;奇幻;剧场版;青年动画制作者育成计划;动画未来;短片;小魔法学园;百合;大島ミチル;日本;校园;小魔女学园;搞笑;魔法少女;战斗;2013年3月;2013年;魔女;大塚雅彦;日常;治愈;映画;作画;2013年1月;TV,篝敦子;洛蒂·杨森;苏西·曼芭芭拉;戴安娜·卡文迪什;厄休拉老师;汉娜;芭芭拉;ホルブルック校長;フィネラン先生;ネルソン
